run,unit_op_id,text,cluster_label
20241209_210843_corn stover_to_gluconic acid_(16),product_recovery,"Product Recovery: The fermentation broth is processed to recover gluconic acid. This involves separation techniques such as filtration to remove microbial biomass, followed by purification steps like ion exchange or crystallization to achieve the desired purity level of gluconic acid. The goal is to produce a high-purity product suitable for industrial applications.",2
20241209_210843_corn stover_to_gluconic acid_(16),final_purification_and_drying,"Final Purification and Drying: The crude gluconic acid undergoes final purification to remove any remaining impurities and achieve over 99% purity. This is followed by drying to produce a stable, solid form of gluconic acid suitable for packaging and distribution. The final product is tested to ensure it meets all commercial specifications.",9
20241209_210843_corn stover_to_gluconic acid_(16),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which is collected agricultural residue from maize plants. The stream consists of leaves, stalks, and cobs, primarily composed of cellulose (40-50%), hemicellulose (25-30%), and lignin (15-20%). This fibrous material is typically dry and requires subsequent processing steps, such as feedstock preparation and pretreatment, to enhance its enzymatic accessibility for further conversion into valuable products.",4
20241209_210843_corn stover_to_gluconic acid_(16),pretreatment chemicals source,"Pretreatment Chemicals Source: This unit operation serves as a source for the Pretreatment Chemicals stream, which consists of chemical agents such as dilute acid and alkaline solution. These chemicals are essential for the pretreatment process, facilitating the breakdown of lignin and hemicellulose in the biomass, thereby enhancing the accessibility of cellulose for subsequent enzymatic hydrolysis. The operation ensures a consistent supply of these chemicals to maintain the efficiency and effectiveness of the pretreatment stage in the overall process flow.",3
20241209_210843_corn stover_to_gluconic acid_(16),enzyme solution source,"Enzyme Solution Source: This unit operation serves as a source for the Enzyme Solution, which contains cellulase and hemicellulase enzymes essential for the enzymatic hydrolysis of pretreated biomass. The Enzyme Solution is critical for breaking down cellulose and hemicellulose into fermentable sugars, facilitating the subsequent fermentation process to produce gluconic acid. The unit operation ensures a consistent supply of the enzyme solution at the required concentration and volume for optimal hydrolysis performance.",0
20241209_210843_corn stover_to_gluconic acid_(16),microbial culture source,"Microbial Culture Source: This unit operation serves as a source for the Microbial Culture stream, which consists of microorganisms, primarily Aspergillus niger and other microbes. These microorganisms are essential for the fermentation process, where they convert glucose derived from hydrolysate into gluconic acid. The Microbial Culture is maintained under optimal conditions to ensure high viability and activity, contributing to efficient gluconic acid production.",8
20241209_210843_corn stover_to_gluconic acid_(16),pure gluconic acid sink,"Pure Gluconic Acid Sink: This unit operation serves as the final sink for the Pure Gluconic Acid stream, which consists of high-purity gluconic acid suitable for various industrial applications. The unit operation ensures that the product meets the required specifications for purity and stability, effectively terminating the process flow and allowing for the storage or distribution of the final product.",5
20241209_210843_corn stover_to_gluconic acid_(16),lignin_rich residue sink,"Lignin-rich Residue Sink: This unit operation serves as a sink for the lignin-rich residue generated during the pretreatment process of biomass. The lignin-rich residue consists primarily of lignin, solubilized hemicellulose, and other solubilized organics. It is typically separated from the pretreated biomass and can be utilized for energy recovery or other applications, such as bio-material production or as a feedstock for further chemical processes. This sink ensures the efficient handling and potential valorization of the lignin-rich by-product.",5
20241209_210843_corn stover_to_gluconic acid_(16),waste biomass sink,"Waste Biomass Sink: This unit operation serves as the final sink for the Waste Biomass stream, which is a solid waste stream generated during the product recovery process. It consists primarily of residual microbial biomass and insoluble impurities that are separated during the initial filtration step. The Waste Biomass Sink is designed to collect and manage this waste stream, ensuring proper disposal or potential further processing for energy recovery or other applications.",5
20241209_210843_corn stover_to_gluconic acid_(16),filtrate sink,"Filtrate Sink: The Filtrate Sink serves as the final unit operation for the filtrate stream, which is a liquid waste stream generated during the purification of gluconic acid. This stream contains residual sugars, other organic acids, water, and salts that are removed during purification steps such as ion exchange or crystallization. The Filtrate Sink is designed to collect and manage this waste stream, ensuring that it is properly treated or disposed of in accordance with environmental regulations.",5
20241209_210843_corn stover_to_gluconolactone_(17),feedstock_preparation,"Feedstock Preparation: The initial step involves preparing the corn stover feedstock for subsequent chemical processing. This includes drying the biomass to reduce moisture content, which is crucial for enhancing the efficiency of downstream processes. The dried corn stover is then milled to achieve a uniform particle size that is optimal for chemical reactions. This step ensures that the feedstock is in a suitable physical form for efficient conversion in later stages.",4
20241209_210843_corn stover_to_gluconolactone_(17),pretreatment,"Pretreatment: The prepared corn stover undergoes a pretreatment process to break down the lignocellulosic structure, making cellulose and hemicellulose more accessible for hydrolysis. This is typically achieved using a chemical pretreatment method such as acid hydrolysis, which involves treating the biomass with dilute acid. This step helps in the partial depolymerization of hemicellulose and disruption of lignin, facilitating the release of fermentable sugars.",3
20241209_210843_corn stover_to_gluconolactone_(17),enzymatic_hydrolysis,"Enzymatic Hydrolysis: In this unit operation, the pretreated biomass is subjected to enzymatic hydrolysis to convert cellulose into glucose. Specific enzymes, such as cellulases, are added to the biomass slurry to catalyze the breakdown of cellulose into glucose monomers. This step is essential for maximizing the yield of fermentable sugars, which are precursors for gluconolactone production.",0
20241209_210843_corn stover_to_gluconolactone_(17),fermentation,"Fermentation: The glucose-rich hydrolyzed slurry is then subjected to fermentation, where specific microorganisms convert glucose into gluconic acid. This biological transformation is facilitated by the presence of oxygen and a suitable microbial culture, such as Aspergillus niger. The fermentation process is carefully controlled to maximize the conversion efficiency of glucose to gluconic acid.",8
20241209_210843_corn stover_to_gluconolactone_(17),product_recovery,"Product Recovery: The fermentation broth undergoes a recovery process to isolate gluconic acid. This involves filtration to remove microbial biomass and other solids, followed by crystallization to precipitate gluconic acid as gluconolactone. The crystallization process is designed to achieve high purity and yield of the target product.",2
20241209_210843_corn stover_to_gluconolactone_(17),purification,Purification: The crude gluconolactone is further purified to meet the high purity specifications required for food and pharmaceutical applications. This involves recrystallization and washing steps to remove impurities and achieve the desired purity level. The purified gluconolactone is then dried to obtain a stable crystalline powder.,9
20241209_210843_corn stover_to_gluconolactone_(17),waste_management,"Waste Management: The final unit operation involves managing the waste streams generated throughout the process. This includes the treatment of solid residues, spent microbial biomass, and any liquid effluents. Waste management strategies are implemented to minimize environmental impact and comply with regulatory requirements.",5
20241209_210843_corn stover_to_gluconolactone_(17),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which consists of corn stover as harvested. The stream contains a mixture of cellulose, hemicellulose, lignin, and ash, providing the essential feedstock for subsequent processing steps. The corn stover is delivered in its raw form, ready for initial processing in the feedstock preparation unit operation.",4
20241209_210843_corn stover_to_gluconolactone_(17),dilute acid source,"Dilute Acid Source: This unit operation serves as a source for the Dilute Acid stream, which is an acid solution specifically designed for use in the pretreatment phase of biomass processing. The Dilute Acid is essential for hydrolyzing hemicellulose in the biomass, facilitating the breakdown of complex carbohydrates into simpler sugars. This stream is produced at an industrial scale to meet the demands of the pretreatment unit operation, ensuring a consistent and adequate supply of acid for optimal process efficiency.",3
20241209_210843_corn stover_to_gluconolactone_(17),enzyme source,"Enzyme Source: This unit operation serves as a source for cellulase enzymes, which are critical for the enzymatic hydrolysis process in the production of glucose from cellulose. The enzymes are produced and supplied in a concentrated form to ensure efficient hydrolysis of the pretreated biomass, facilitating the conversion of complex carbohydrates into simpler sugars.",0
20241209_210843_corn stover_to_gluconolactone_(17),microbial culture source,"Microbial Culture Source: This unit operation serves as the source for the Microbial Culture stream, which consists of the microorganism Aspergillus niger. It is essential for the fermentation process, where it converts glucose into gluconic acid. The unit operation ensures a consistent supply of high-quality microbial culture, optimized for fermentation efficiency and yield.",8
20241209_210843_corn stover_to_gluconolactone_(17),purified gluconolactone sink,"Purified Gluconolactone Sink: This unit operation serves as the final sink for the purified gluconolactone stream, which is produced with high purity (>98%) suitable for food and pharmaceutical applications. The stream is received after the purification process and is ready for packaging and distribution. This sink ensures that the purified product is stored and handled properly to maintain its quality and integrity before it reaches the end-users.",5
20241209_210843_corn stover_to_gluconolactone_(17),process waste source,"Process Waste Source: This unit operation serves as a source for the Process Waste stream, which consists of solid and liquid waste generated from various unit operations within the process flow. The Process Waste includes residual solids, spent biomass, and effluents that require management and treatment to minimize environmental impact and recover valuable resources.",5
20241209_210843_corn stover_to_gluconolactone_(17),treated waste sink,"Treated Waste Sink: This unit operation serves as the final sink for the treated waste stream, which consists of environmentally safe waste streams ready for disposal or recycling. The treated waste is composed of treated solids and treated effluents, ensuring that all hazardous materials have been neutralized or removed, making it suitable for safe handling and environmental compliance.",5
20241209_210843_corn stover_to_gluconolactone_(17),water sink,"Water Sink: This unit operation serves as a sink for the water produced during the acid hydrolysis pretreatment process. The water is generated as a byproduct, either from the neutralization of the acid used in the pretreatment or from the moisture content inherent in the prepared corn stover. This sink is designed to collect and manage the water, ensuring it is appropriately treated or disposed of, thereby maintaining process efficiency and environmental compliance.",5
20241209_210843_corn stover_to_gluconolactone_(17),acid residue sink,"Acid Residue Sink: This unit operation serves as a sink for the Acid Residue stream generated during the pretreatment process. The Acid Residue consists of residual acid that was not consumed during pretreatment, potentially mixed with water and other minor byproducts. This sink is designed to safely collect and manage the Acid Residue, ensuring proper handling and treatment before disposal or further processing.",5
20241209_210843_corn stover_to_gluconolactone_(17),degraded lignin sink,"Degraded Lignin Sink: This unit operation serves as a sink for the Degraded Lignin stream, which is a byproduct of the pretreatment process. The Degraded Lignin is collected here for further processing, disposal, or potential valorization. This sink ensures that the lignin, which may not be fully solubilized or separated from the pretreated biomass, is managed effectively to minimize waste and optimize resource recovery in the overall process.",5
20241209_210843_corn stover_to_gluconolactone_(17),oxygen supply,"Oxygen Supply: The Oxygen Supply unit operation serves as a source for the oxygen stream required in the fermentation process. It provides a continuous supply of high-purity oxygen, essential for the aerobic fermentation process where the microbial culture, Aspergillus niger, utilizes glucose to efficiently convert it into gluconic acid. This unit operation ensures that the fermentation environment maintains optimal oxygen levels, facilitating effective microbial metabolism and maximizing product yield.",6
20241209_210843_corn stover_to_glutamic acid_(1),pretreatment,"Pretreatment: The pretreatment unit operation is designed to prepare the corn stover for enzymatic hydrolysis by breaking down the lignocellulosic structure. This step typically involves physical, chemical, or a combination of methods to disrupt the lignin structure and expose cellulose and hemicellulose. Common methods include steam explosion, acid hydrolysis, or alkaline treatment. The goal is to increase the accessibility of cellulose and hemicellulose for subsequent enzymatic action, thereby enhancing the yield of fermentable sugars.",3
20241209_210843_corn stover_to_glutamic acid_(1),enzymatic_hydrolysis,"Enzymatic Hydrolysis: In this unit operation, the pretreated biomass undergoes enzymatic hydrolysis to convert cellulose and hemicellulose into fermentable sugars. Specific enzymes such as cellulases and hemicellulases are added to the biomass slurry to catalyze the breakdown of polysaccharides into monosaccharides like glucose and xylose. This step is crucial for maximizing sugar yield, which directly influences the fermentation efficiency.",0
20241209_210843_corn stover_to_glutamic acid_(1),fermentation,Fermentation: The fermentation unit operation involves the conversion of sugars into glutamic acid using a specific strain of bacteria under aerobic conditions. The sugar solution is inoculated with a bacterial culture capable of producing glutamic acid. Aeration and agitation are critical to maintain the aerobic environment necessary for bacterial metabolism and product formation. The fermentation process is monitored to ensure optimal conditions for bacterial growth and glutamic acid production.,8
20241209_210843_corn stover_to_glutamic acid_(1),cell_separation,"Cell Separation: This unit operation involves the separation of bacterial cells from the fermentation broth. Typically, centrifugation or filtration methods are employed to remove the biomass. The goal is to obtain a clarified broth that contains glutamic acid and other soluble components, which facilitates downstream purification processes.",2
20241209_210843_corn stover_to_glutamic acid_(1),purification,"Purification: The purification unit operation is designed to isolate and concentrate glutamic acid from the clarified broth. This typically involves a series of steps such as ion exchange chromatography, crystallization, and washing to achieve the desired purity levels. The process is optimized to minimize product loss and maximize recovery efficiency.",9
20241209_210843_corn stover_to_glutamic acid_(1),crystallization_and_drying,"Crystallization and Drying: In this final unit operation, the crude glutamic acid is further purified through crystallization, followed by drying to obtain the final product. The crystallization process involves cooling the solution to precipitate glutamic acid crystals, which are then separated and dried to achieve the required food-grade purity and moisture content. This step is critical for ensuring the product meets commercial specifications.",7
20241209_210843_corn stover_to_glutamic acid_(1),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which is a lignocellulosic biomass feedstock. It consists of a mixture of cellulose (35-40%), hemicellulose (25-30%), lignin (15-20%), ash (5-10%), and moisture (5-10%). This biomass is typically used in the pretreatment step to break down cellulose and hemicellulose into fermentable sugars for further processing in the production of Glutamic Acid.",4
20241209_210843_corn stover_to_glutamic acid_(1),enzyme solution source,"Enzyme Solution Source: This unit operation serves as a source for the Enzyme Solution stream, which contains cellulase and hemicellulase enzymes. These enzymes are crucial for the enzymatic hydrolysis process, where they facilitate the breakdown of pretreated biomass into fermentable sugars. The Enzyme Solution is prepared to ensure optimal activity and concentration of the enzymes, contributing to the efficiency of the overall fermentation process.",0
20241209_210843_corn stover_to_glutamic acid_(1),bacterial culture source,"Bacterial Culture Source: This unit operation serves as a source for the Bacterial Culture stream, which consists of a culture of bacteria specifically engineered or selected for the production of glutamic acid. The Bacterial Culture is essential for the fermentation process, where these bacteria convert sugars into glutamic acid. The operation ensures a consistent and sufficient supply of viable bacterial cells to maintain optimal fermentation conditions.",8
20241209_210843_corn stover_to_glutamic acid_(1),cell biomass sink,"Cell Biomass Sink: This unit operation serves as the sink for the Cell Biomass stream, which consists of separated bacterial cells and other solid residues resulting from the cell separation process. The Cell Biomass is collected for potential further processing, disposal, or utilization in other applications, such as animal feed or bioenergy production.",5
20241209_210843_corn stover_to_glutamic acid_(1),waste stream sink,"Waste Stream Sink: This unit operation serves as the final sink for the Waste Stream generated during the purification process. It collects the residual sugars and other impurities that are not converted into the desired product, Glutamic Acid. The Waste Stream Sink is essential for managing by-products and ensuring that the process adheres to environmental regulations by properly handling and disposing of waste materials.",5
20241209_210843_corn stover_to_glutamic acid_(1),glutamic acid product sink,"Glutamic Acid Product Sink: This unit operation serves as the final sink for the Glutamic Acid Product stream. It is designed to receive the high-purity glutamic acid produced from the crystallization and drying unit operation. The sink ensures that the product is stored and handled properly for commercial distribution, maintaining its quality and integrity for food-grade applications.",5
20241209_210843_corn stover_to_glutamic acid_(1),mother liquor sink,"Mother Liquor Sink: This unit operation serves as the final sink for the Mother Liquor stream, which is the residual liquid obtained after the crystallization of Glutamic Acid. It contains impurities and any uncrystallized components that were not separated during the crystallization process. The Mother Liquor is typically treated as a waste stream and may require further processing or disposal, depending on the concentration of impurities and regulatory requirements.",5
20241209_210843_corn stover_to_glutamic acid_(1),water or steam source,"Water or Steam Source: This unit operation serves as a source for water or steam, which is essential for the pretreatment processes in the production of Glutamic Acid from Corn Stover. Water or steam is utilized to facilitate the breakdown of the lignocellulosic structure during pretreatment, such as steam explosion or dilute acid/alkaline hydrolysis, ensuring effective conversion of biomass into fermentable sugars.",3
20241209_210843_corn stover_to_glutamic acid_(1),pretreatment chemicals source,"Pretreatment Chemicals Source: This unit operation serves as a source for the pretreatment chemicals used in the biomass pretreatment process. It provides the necessary acid or alkaline chemicals that facilitate the breakdown of lignin and hemicellulose in corn stover, enhancing the accessibility of cellulose for subsequent enzymatic hydrolysis. The source ensures a continuous supply of these critical components to maintain the efficiency of the pretreatment stage in the overall production of glutamic acid.",3
20241209_210843_corn stover_to_glutamic acid_(1),gaseous emissions sink,"Gaseous Emissions Sink: This unit operation serves as a sink for gaseous emissions generated during the pretreatment of corn stover. It is designed to capture and manage gaseous byproducts, primarily consisting of carbon dioxide (CO2) and other gases released during the pretreatment process. The unit ensures that emissions are safely handled, potentially allowing for further treatment or disposal, thereby minimizing environmental impact and adhering to regulatory standards.",1
20241209_210843_corn stover_to_glutamic acid_(1),liquid effluent sink,"Liquid Effluent Sink: This unit operation serves as the final sink for the Liquid Effluent stream generated during the process. The Liquid Effluent may contain dissolved organic compounds, acids/alkalis, and other reaction by-products from various stages of the process. The sink is designed to safely collect and manage the effluent, ensuring that it is treated or disposed of in compliance with environmental regulations.",5
20241209_210843_corn stover_to_glutamic acid_(1),air supply unit,"Air Supply Unit: This unit operation serves as a source for the 'Air' stream, which is essential for the fermentation process. The fermentation process requires aerobic conditions, necessitating a continuous or intermittent supply of air to maintain the necessary oxygen levels for optimal bacterial metabolism. The air supplied consists primarily of oxygen and nitrogen, ensuring that the bacteria have sufficient oxygen to thrive and efficiently convert sugars into glutamic acid.",6
20241209_210843_corn stover_to_itaconic acid_(2),feedstock_preparation,"Feedstock Preparation: The corn stover, which is primarily composed of cellulose, hemicellulose, and lignin, is first prepared for processing. This involves reducing the particle size to less than 2 mm to increase the surface area for enzymatic action. The moisture content is also reduced to below 15% to ensure optimal processing conditions. Mechanical milling and drying are typical methods used in this step.",4
20241209_210843_corn stover_to_itaconic acid_(2),pretreatment,"Pretreatment: The prepared corn stover undergoes a pretreatment process to break down the lignin structure and make cellulose and hemicellulose more accessible for enzymatic hydrolysis. This can be achieved using chemical methods such as dilute acid or alkaline treatment, or physical methods like steam explosion.",3
20241209_210843_corn stover_to_itaconic acid_(2),enzymatic_hydrolysis,"Enzymatic Hydrolysis: In this step, enzymes are added to the pretreated biomass to hydrolyze cellulose and hemicellulose into fermentable sugars such as glucose and xylose. This process is crucial for converting the complex carbohydrates into simpler sugars that can be utilized by microorganisms in fermentation.",0
20241209_210843_corn stover_to_itaconic acid_(2),fermentation,Fermentation: The hydrolysate is subjected to aerobic fermentation using yeast or fungal strains capable of converting sugars into itaconic acid. This biological process involves the microorganisms metabolizing the sugars under controlled conditions to produce the target product.,8
20241209_210843_corn stover_to_itaconic acid_(2),product_recovery,"Product Recovery: The fermentation broth is processed to recover itaconic acid. This typically involves filtration to remove biomass, followed by crystallization or extraction to isolate itaconic acid from the solution. The goal is to achieve a high purity product suitable for industrial applications.",2
20241209_210843_corn stover_to_itaconic acid_(2),purification,"Purification: The crude itaconic acid is further purified to achieve the desired commercial grade purity of 99%. This can be accomplished through recrystallization, distillation, or advanced filtration techniques to remove impurities and concentrate the product.",9
20241209_210843_corn stover_to_itaconic acid_(2),waste_treatment,"Waste Treatment: The process generates various waste streams, including residual biomass, spent enzymes, and other by-products. These waste streams are treated to minimize environmental impact, often involving biological treatment, composting, or energy recovery.",5
20241209_210843_corn stover_to_itaconic acid_(2),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which consists of unprocessed corn stover containing cellulose, hemicellulose, lignin, and water. The raw material is characterized by high moisture content and large particle size, which necessitates subsequent processing steps to optimize for hydrolysis. The stream is supplied at an industrial scale of 100,000 metric tons per year, ensuring a consistent feedstock supply for the subsequent unit operations in the process flow.",4
20241209_210843_corn stover_to_itaconic acid_(2),enzyme source,"Enzyme Source: This unit operation serves as the source for the Enzymes stream, which is an enzymatic cocktail designed to break down cellulose and hemicellulose into fermentable sugars. The stream contains key components such as cellulase and hemicellulase, which are essential for the enzymatic hydrolysis process in the production of Itaconic Acid from biomass. The Enzyme Source is critical for ensuring the availability of these enzymes at the required scale for efficient hydrolysis, facilitating the conversion of pretreated biomass into hydrolysate.",0
20241209_210843_corn stover_to_itaconic acid_(2),microorganism source,"Microorganism Source: This unit operation serves as a source for the 'Microorganisms' stream, which consists of yeast and fungal strains essential for the fermentation process. The microorganisms are cultivated and harvested to ensure a consistent and viable population for optimal fermentation performance. This source unit operation is critical for maintaining the biological activity required for converting sugars into itaconic acid during the fermentation phase of the process.",8
20241209_210843_corn stover_to_itaconic acid_(2),purified itaconic acid sink,"Purified Itaconic Acid Sink: This unit operation serves as the final sink for the purified itaconic acid stream, which is produced at a purity of 99% and is suitable for various industrial applications. The purified itaconic acid is collected and stored for distribution, ensuring that it meets the required specifications for commercial use.",5
20241209_210843_corn stover_to_itaconic acid_(2),process waste stream source,"Process Waste Stream Source: This unit operation serves as a source for the Process Waste Streams generated during the production of Itaconic Acid. It collects and provides the residual biomass, spent enzymes, and other by-products that arise from various stages of the process, including enzymatic hydrolysis and fermentation. The waste stream is crucial for further treatment and recovery processes, ensuring efficient waste management and minimizing environmental impact.",5
20241209_210843_corn stover_to_itaconic acid_(2),treated waste sink,"Treated Waste Sink: This unit operation serves as the final sink for the treated waste stream generated from the waste treatment process. It is designed to handle environmentally safe waste that is suitable for disposal or potential reuse. The sink ensures that the treated biomass, water, and gases are managed appropriately, adhering to environmental regulations and sustainability practices.",5
20241209_210843_corn stover_to_itaconic acid_(2),pretreatment chemicals source,"Pretreatment Chemicals Source: This unit operation serves as a source for the pretreatment chemicals required in the pretreatment process of biomass. The pretreatment chemicals, which include acids (such as sulfuric acid), alkalis (like sodium hydroxide), and water, are essential for breaking down the lignin structure in the biomass. This enhances the accessibility of cellulose and hemicellulose, facilitating more efficient enzymatic hydrolysis in subsequent processing steps.",3
20241209_210843_corn stover_to_itaconic acid_(2),water sink,"Water Sink: This unit operation serves as a sink for the water produced during the enzymatic hydrolysis process. It collects the water that is released as a by-product when cellulose and hemicellulose are broken down into simpler sugars. The water collected in this sink can be treated or reused in other parts of the process, ensuring efficient resource management and minimizing waste.",5
20241209_210843_corn stover_to_itaconic acid_(2),biomass and impurities sink,"Biomass and Impurities Sink: This unit operation serves as a sink for the 'Biomass and Impurities' stream, which is generated during the filtration step of the product recovery process. The stream contains residual biomass and impurities that need to be separated from the itaconic acid to ensure the desired product purity of the final product. The sink effectively collects and manages these unwanted components, facilitating their subsequent treatment or disposal.",5
20241209_210843_corn stover_to_itaconic acid_(2),water and solvent sink,"Water and Solvent Sink: This unit operation serves as the sink for the 'Water and Solvent (if applicable)' stream, which consists of water and solvents used during the extraction or crystallization processes in the recovery of itaconic acid. The purpose of this sink is to effectively manage and process the removal of these components, ensuring that the crude product can be obtained without contamination from residual solvents or water. Proper handling and treatment of this stream are essential to maintain product purity and comply with environmental regulations.",5
20241209_210843_corn stover_to_levulinic acid_(3),feedstock_preparation,"Feedstock Preparation: The corn stover is initially collected and transported to the processing facility. Here, it undergoes a preparation step to ensure optimal size and moisture content for subsequent processing. The stover is typically shredded or milled to reduce particle size, which increases the surface area for chemical reactions. Moisture content is adjusted by drying to achieve a level that facilitates efficient conversion in later stages.",4
20241209_210843_corn stover_to_levulinic acid_(3),acid_hydrolysis,"Acid Hydrolysis: The prepared corn stover is subjected to acid hydrolysis, where it is mixed with a dilute acid solution, typically sulfuric acid. This process breaks down the cellulose and hemicellulose into fermentable sugars, primarily glucose and xylose. The lignin component remains largely unreacted and is separated in later stages. The hydrolysis is conducted in a reactor designed to withstand corrosive conditions.",3
20241209_210843_corn stover_to_levulinic acid_(3),neutralization_and_separation,"Neutralization and Separation: The hydrolysate is neutralized using a base, such as calcium hydroxide, to precipitate out gypsum and reduce the acidity of the solution. The neutralized mixture is then subjected to solid-liquid separation to remove the solid lignin and gypsum byproducts, leaving behind a sugar-rich liquid stream.",9
20241209_210843_corn stover_to_levulinic acid_(3),catalytic_conversion,"Catalytic Conversion: The sugar solution undergoes catalytic conversion to levulinic acid. This is typically achieved using a bifunctional catalyst that facilitates the dehydration of sugars to form intermediates, which are then rehydrated to produce levulinic acid. The process is conducted in a reactor under controlled conditions to maximize yield and selectivity towards levulinic acid.",0
20241209_210843_corn stover_to_levulinic acid_(3),purification,"Purification: The crude levulinic acid mixture is purified to achieve the desired product purity. This involves a series of separation processes, such as distillation and extraction, to remove impurities like formic acid and residual sugars. The goal is to produce levulinic acid with a purity level of 95-99%, suitable for commercial applications.",9
20241209_210843_corn stover_to_levulinic acid_(3),waste_treatment,"Waste Treatment: The waste streams generated throughout the process, including the solid residues and impurity streams, are treated to minimize environmental impact. This may involve biological treatment, incineration, or recycling of byproducts. The goal is to ensure that the process is sustainable and complies with environmental regulations.",5
20241209_210843_corn stover_to_levulinic acid_(3),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which consists of collected corn stover including leaves, stalks, and cobs in a dry form. The stream contains a composition of cellulose (35-40%), hemicellulose (25-30%), lignin (15-20%), ash (5-10%), and moisture (5-10%). It is crucial for the initial feedstock preparation in the process flow, providing the necessary raw material for subsequent conversion into valuable products such as levulinic acid.",4
20241209_210843_corn stover_to_levulinic acid_(3),dilute acid solution source,"Dilute Acid Solution Source: This unit operation serves as a source for the Dilute Acid Solution, which is a crucial reactant in the acid hydrolysis process. The solution consists primarily of water and sulfuric acid, providing the necessary acidity to catalyze the hydrolysis of prepared corn stover into fermentable sugars. The concentration of sulfuric acid is carefully controlled to ensure optimal reaction conditions while minimizing potential side reactions.",3
20241209_210843_corn stover_to_levulinic acid_(3),neutralizing agent source,"Neutralizing Agent Source: This unit operation serves as a source for the Neutralizing Agent stream, which consists of Calcium Hydroxide. It is utilized in the Neutralization and Separation unit operation to neutralize the acid present in the hydrolysate, ensuring that the pH levels are adjusted appropriately for subsequent processing steps. The Neutralizing Agent is critical for the effective separation of sugars and solid residues in the process.",9
20241209_210843_corn stover_to_levulinic acid_(3),purified levulinic acid sink,"Purified Levulinic Acid Sink: This unit operation serves as the final sink for the Purified Levulinic Acid stream, which consists of levulinic acid at high purity levels (95-99%). It is designed to receive the purified product from the purification unit operation, ensuring that the levulinic acid is collected and stored for subsequent industrial applications, including biofuels, pharmaceuticals, and plasticizers. The sink is critical for maintaining product quality and integrity before distribution.",5
20241209_210843_corn stover_to_levulinic acid_(3),treated waste sink,"Treated Waste Sink: This unit operation serves as the final sink for the treated waste stream generated from the waste treatment process. It is designed to handle environmentally safe waste streams, which consist of treated lignin and treated impurities. The unit ensures that the waste is properly contained and prepared for disposal or potential reuse, adhering to environmental regulations and sustainability practices.",5
20241209_210843_corn stover_to_lysine_(18),pretreatment,"Pretreatment: The pretreatment unit operation is designed to enhance the accessibility of cellulose and hemicellulose in corn stover for subsequent enzymatic hydrolysis. This involves mechanical, chemical, or a combination of methods to break down the lignin structure and increase the surface area of the biomass. Common methods include steam explosion, acid hydrolysis, or alkaline treatment. The goal is to disrupt the lignocellulosic matrix, making the cellulose and hemicellulose more amenable to enzymatic action.",3
20241209_210843_corn stover_to_lysine_(18),enzymatic_hydrolysis,"Enzymatic Hydrolysis: In this unit operation, the pretreated biomass is subjected to enzymatic hydrolysis to convert cellulose and hemicellulose into fermentable sugars. Enzymes such as cellulases and hemicellulases are used to catalyze the breakdown of polysaccharides into monosaccharides like glucose and xylose. This step is critical for preparing the sugars needed for microbial fermentation.",0
20241209_210843_corn stover_to_lysine_(18),fermentation,"Fermentation: The fermentation unit operation involves the aerobic conversion of sugars into lysine using yeast or fungal strains. The hydrolysate is inoculated with a selected microorganism capable of producing lysine. Aerobic conditions are maintained to optimize the metabolic pathways for lysine production. This step is the core of the process, where the target product is synthesized.",8
20241209_210843_corn stover_to_lysine_(18),cell_separation,"Cell Separation: This unit operation involves the separation of microbial cells from the fermentation broth. Techniques such as centrifugation or filtration are employed to remove the biomass, leaving a clarified broth containing lysine and other soluble components. This step is essential to facilitate the downstream purification of lysine.",2
20241209_210843_corn stover_to_lysine_(18),purification,"Purification: The purification unit operation is designed to isolate and concentrate lysine from the clarified broth. Techniques such as ion exchange chromatography, crystallization, or membrane filtration are used to achieve high purity lysine monohydrochloride. This step is critical to meet the product specifications for commercial lysine.",9
20241209_210843_corn stover_to_lysine_(18),drying_and_packaging,"Drying and Packaging: In this final unit operation, the purified lysine solution is dried to produce a solid product, typically in the form of a powder or granules. The drying process may involve spray drying or rotary drying. The dried lysine is then packaged for distribution. This step ensures the stability and ease of handling of the final product.",7
20241209_210843_corn stover_to_lysine_(18),raw corn stover source,"Raw Corn Stover Source: This unit operation serves as the source for the Raw Corn Stover stream, which is an agricultural residue made up of the leaves, stalks, and cobs of maize plants. The composition of Raw Corn Stover includes Cellulose (35-40%), Hemicellulose (25-30%), Lignin (15-20%), Ash (5-10%), and Moisture (5-10%). This stream is critical for the subsequent pretreatment process, enhancing the accessibility of cellulose and hemicellulose for enzymatic hydrolysis.",4
